,lat,lon,region,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
55,41.31728,-78.10306,2,1.63054821091537,3.40892950034223,2.2839264476386,0.669983479391203,547.44,31.28232,0.9878,5.1234237427107,1.45589777697631,35.5933999168277,0.448123662955262
56,41.4759,-77.82582,2,1.63421730305854,3.36351950718686,2.29069518138261,0.681041146480069,551.6,36.26274,1.0,5.06073178424241,1.46043889569856,36.2920825879237,0.446212022409578
57,41.38951,-77.69082,2,1.51791098110689,3.3845749486653,2.29803195071869,0.678972097109243,518.97,53.68312,1.0,5.19106669377622,1.49541546411448,46.6105337242857,0.432630012106008
58,41.05951,-77.60583,2,1.34796520855921,3.13501300479124,2.34739815195072,0.748768234250764,353.57,43.0263,0.9047,4.93350872254251,1.1191393896135,30.5681356433769,0.455840591715829
59,41.52174,-77.44748,2,1.43544359605518,3.15334565366188,2.27178221765914,0.720435520609989,546.71,39.14167,0.9866,4.78009863302879,1.33911099166599,29.4829323471052,0.455161394937659
60,41.47368,-77.23081,2,1.51114706186231,3.33222587268994,2.29380824093087,0.688371175474727,528.16,32.39343,0.9888,4.49686817711077,1.46419427086402,31.2892992356175,0.454524346716539
61,41.41841,-77.03275,2,1.67291947124337,3.3697659137577,2.29290721423682,0.680435161645977,455.41,46.28526,0.988,4.8363660280113,1.29454564435731,27.68659000369,0.457007220352874
62,41.32508,-76.91246,2,1.71924967115064,3.47699794661191,2.31166417522245,0.664844849124805,461.43,37.27533,0.9911,4.96915477942079,1.45498701460431,33.4436347776731,0.45126146279684
63,41.35702,-76.53467,2,1.98256601630074,3.6230855578371,2.29199939767283,0.632609791042611,535.24,46.46363,0.9956,5.11032477385823,1.50000001490116,33.7918409405477,0.451239662199873
64,40.68367,-78.23362,2,1.59941790172491,3.15309924709103,2.35959611225188,0.748341846336992,389.99,38.17147,0.9012,4.95272838506501,1.16689687605783,36.5562069120751,0.447073834044587
65,40.37092,-77.40221,2,1.2966135937239,3.21283915126626,2.43381370294319,0.757527404378139,314.48,46.47316,0.7969,3.5345095740828,1.41634858401664,26.4416129583005,0.458927241167573
66,40.32342,-77.16887,2,1.42334696665279,3.3297015742642,2.42495415468857,0.72827972735798,265.52,34.52646,0.7062,4.36658247516699,1.36085190178765,37.5156358684056,0.444740843702697
67,39.62997,-76.40331,2,1.30529953024018,3.43172758384668,2.52725252566735,0.736437396011053,174.3,12.44242,0.4241,2.51160368259806,1.50000001490115,29.4296279045353,0.456305792306939
68,39.51078,-76.6765,2,1.09941944209249,3.26212594113621,2.55289648186174,0.782586732679167,156.32,13.67585,0.5155,2.86062418544735,1.50000001490116,32.4455586558497,0.452261479430557
69,39.45189,-76.95531,2,1.16319464933894,3.30466119096509,2.54404796714579,0.769836246481542,196.88,11.85286,0.3247,2.51629324989542,1.35970209358477,29.0265605450293,0.455757721489515
70,39.25597,-77.05106,2,1.06736561811925,3.28500616016427,2.62402350444901,0.798788001151812,149.21,7.79146,0.3311,2.26057046904825,1.50000001490116,26.1351652677706,0.46069815303431
71,39.27669,-79.39031,2,1.80376842052541,3.92110335386721,2.45343430527036,0.625699983870776,899.82,37.38218,0.9731,4.64588279116508,0.800000011920929,38.625,0.44446375
72,39.57006,-79.10194,2,1.53661247899157,3.31426557152635,2.43686744695414,0.735266198306452,663.42,53.96684,0.8759,4.46982718908188,1.0101072371213,32.2242222591353,0.444503427735228
73,38.63567,-79.33782,2,1.00959725724073,3.20968925393566,2.51657186858316,0.784054676164488,856.86,70.44106,0.9904,4.64915688671876,0.882129821915543,43.1488586392211,0.43757528201439
74,38.99122,-79.17587,2,1.21023702242715,3.36347707049966,2.49905597535934,0.742997773725896,836.38,75.86214,0.9336,4.7781702164762,0.943515069981119,36.4816877061335,0.445370004171872
75,39.89842,-78.13223,2,1.23865198318043,3.08850513347023,2.44674617385352,0.792210492816755,261.6,35.54433,0.9354,4.1872581265519,1.27338914313529,43.7507157885964,0.432171149152092
76,38.33763,-79.24004,2,1.63257950289079,3.3986160164271,2.52771782340862,0.743749164716161,786.35,74.979,0.9722,4.88881116724834,0.980107516050228,43.2454176642917,0.437617742613189
77,38.63706,-78.8528,2,0.946655484962209,2.93104038329911,2.54998795345654,0.869994138595365,543.76,51.70815,0.708,4.93627861075352,0.841600537689537,39.0784738378001,0.443421976458632
78,38.69345,-78.64279,2,0.799203450500426,2.90811225188227,2.59282922655715,0.891584987779941,417.29,48.62437,0.5837,3.5517065926135,1.07074302685037,29.7091764839244,0.449471372055886
79,39.08122,-78.32945,2,0.990485105439823,2.97918001368925,2.52366402464066,0.847100213160832,344.44,47.4082,0.7781,4.94219718965402,0.843774246829741,39.0388732931915,0.442908684950395
80,39.25455,-77.57638,2,0.996602189120979,3.03442299794661,2.55811711156742,0.843032468874146,155.98,16.88797,0.4659,3.01334776910347,1.42469997150451,40.7627932944458,0.43833920691356
81,39.61236,-77.23744,2,1.14066726022241,3.23323887748118,2.53529493497604,0.784134742605576,198.1,11.61235,0.1173,2.0174467243133,1.09077827017351,23.2060881930356,0.462809234458375
82,39.01955,-77.57749,2,1.00388409580847,3.04764818617385,2.5575617522245,0.83919192636056,187.25,23.95326,0.6186,3.36772120701077,1.34301494274769,36.5048504741997,0.444332962518803
83,38.58734,-77.4286,2,0.95623885858502,3.21813963039014,2.68545728952772,0.834475068815505,97.44,6.88385,1.0,5.4006198349329,1.50000001490116,44.7333333022065,0.433807333368835
84,38.53068,-77.8136,2,1.11583272913522,3.14902806297057,2.57200380561259,0.816761157468489,216.1,30.32647,0.7519,4.43835402647343,1.30429777832438,36.1754662003161,0.445798410326273
85,38.32513,-78.09556,2,1.21804921581943,3.20091170431211,2.65812646132786,0.830427923940219,201.59,24.98287,0.8137,4.27082728641785,1.35368812078836,34.6534840867212,0.447628649153583
86,38.35041,-77.975,2,1.15865425131296,3.20798220396988,2.68815648186174,0.837958664027232,193.47,23.44026,0.8033,4.11269399385096,1.30094356609608,30.7700365064613,0.451875619542419
87,37.87708,-76.90052,2,0.9591649311852,3.19697330595483,2.67805388090349,0.83768415454556,42.94,4.09652,0.9098,4.58690411526638,1.50000001490116,65.2666666232877,0.405834000056942
88,37.63375,-76.69635,2,1.13355210783383,3.27315947980835,2.69015121149897,0.821882107515423,25.42,4.97296,0.9295,5.24181730267256,1.50000001490116,60.9400907070394,0.411340156771003
89,38.04235,-79.88144,2,0.992886458828164,3.28856536618754,2.54304951403149,0.773300582733942,783.86,73.92744,0.9953,4.85527918631164,0.946663426015355,44.1010728357166,0.435315218333702
90,38.2454,-79.76866,2,1.45813253591016,3.40426694045175,2.51674332648871,0.739290828396299,878.38,77.10338,0.995,4.69844183612986,0.882594956412675,43.4922074484607,0.436367417885153
91,37.8029,-80.047,2,0.977041522304727,3.0362765229295,2.59555998631075,0.854849670874662,691.82,70.85988,0.9852,5.04668484784626,0.923336631996429,43.3881370169472,0.436344843703451
92,37.72901,-80.04228,2,1.06566502349611,3.1245735797399,2.5485292128679,0.815640645940571,691.04,73.63034,0.9092,5.02834343771815,1.011731517801,43.6376985565976,0.436054400692012
93,38.1954,-79.57032,2,1.35545952143831,3.19551950718686,2.53775077344285,0.794159061691014,753.52,68.72646,0.9911,4.88248247121394,0.843481958554417,48.8557283961532,0.429781217333083
94,37.7918,-79.75949,2,1.15571291620652,3.14481451060917,2.57381968514716,0.818432908034564,645.04,66.42056,0.9317,5.08865611310359,0.884824261732569,43.3410444685166,0.437259278365103
95,37.50624,-80.10671,2,1.1691096871465,3.0252977412731,2.59903960301164,0.859102086896714,695.27,69.63081,0.9349,4.91474675932603,0.999781040783123,44.3547083551262,0.435442565885331
96,37.66596,-79.91144,2,1.11380313618585,3.05576454483231,2.62078272416153,0.857652049335285,648.68,66.96658,0.8857,4.94866581910975,0.972914070200141,44.859566561121,0.43484175554073
97,37.71542,-78.98169,2,1.64222503838148,3.46788637919233,2.64478958247775,0.762651740364609,387.44,57.5512,0.9407,4.69714945697209,1.11410645037731,28.8551045576652,0.456590239901259
98,37.70236,-79.02752,2,1.84530362023873,3.66553456536619,2.6407699247091,0.720432416504928,350.53,52.51564,0.9407,4.5929429373419,1.07135413880981,21.2166661049926,0.465628803306849
99,37.86959,-78.82335,2,1.42776697760516,3.3264476386037,2.59700162902122,0.780713214566435,377.48,66.86826,0.9644,4.79701177211998,1.2551661101374,33.8359444898709,0.448584050522581
100,37.41542,-78.63584,2,0.887958950199278,3.14961533196441,2.88944821355236,0.917397176800705,176.41,9.80131,0.93,5.39911956215813,1.50000001490116,22.184119948855,0.456054848481877
101,37.06709,-77.60249,3,0.856972205471274,3.26886379192334,2.74904113620808,0.840977572390861,86.64,6.04481,0.9359,5.26438545841656,1.50000001490116,30.8957961249447,0.450134176202021
102,36.99737,-78.34972,3,0.736388087586572,3.17086516084873,2.71902184804928,0.857501568222311,151.02,7.49999,0.9387,5.02107202032299,1.50000001490116,24.0142810705256,0.453840448188064
103,36.71681,-77.83166,3,0.820122283424975,3.19027378507871,2.9769690349076,0.933139045567573,113.4,6.85615,0.9081,4.9075760119925,1.50000001490116,27.7843375984398,0.451511688872732
104,36.37083,-77.02556,3,0.858213860476566,3.33393155373032,2.79694224503765,0.838932113620677,25.28,2.20328,0.5848,3.23840871116945,1.50000001490117,45.770581822862,0.419120980106282
105,37.14013,-80.26643,3,0.968322424276586,3.22805612594114,2.66746950034223,0.826339256900167,705.68,36.16538,0.8875,4.65899755582489,1.35337158025801,32.4576526407881,0.447124784812621
106,37.41763,-79.93532,3,0.981350137907469,3.05622997946612,2.6643679945243,0.871782559697856,399.99,38.79042,0.5089,3.83815511065226,1.07721272343123,22.1948983382831,0.456791366209225
107,37.04514,-79.8442,3,1.01661710947524,3.17934428473648,2.70525848049281,0.850885666418803,423.07,33.49522,0.9121,4.34172312357894,1.50000001490116,36.5395665015296,0.439808166355223
108,37.1732,-79.52031,3,0.86012144322692,3.0996167008898,3.20123958932238,1.03278563068892,319.14,27.0257,0.8421,4.27950354686228,1.48579165304792,36.3501894530991,0.440134043233605
109,37.12681,-78.95974,3,0.929231885238746,3.09549623545517,2.926439137577,0.945386107745239,192.21,9.95686,0.909,4.34495821267114,1.44088263859822,25.8117370553952,0.452167372434128
110,37.07931,-78.76362,3,0.936285110309618,3.13286379192334,3.69527572895277,1.17952007312905,170.09,10.06294,0.9058,4.64200307644351,1.50000001490117,27.2596793814834,0.450004531042641
111,36.57097,-80.12949,3,1.31641031007653,3.52261054072553,2.71690084873374,0.771274830789032,372.62,23.01829,0.9644,4.62359493720211,1.28942951644362,26.6350624752537,0.453495526103406
112,36.56819,-79.98726,3,1.15790652736504,3.30035318275154,3.76161787816564,1.13976222236601,308.66,12.22606,0.9642,4.90700972785846,1.40354242873651,29.278609847121,0.448090089106471
113,36.61958,-79.50419,3,0.967301580912175,3.27095003422314,3.42235515400411,1.04628781185798,223.3,10.70863,0.8579,4.29436800025878,1.50000001490116,31.6938175689277,0.443366209854747
114,36.39778,-79.19667,3,0.914961709744453,3.27839698836413,2.86084161533196,0.872634286050719,194.0,7.08453,0.7114,3.74045309270899,1.50000001490116,14.9104386752416,0.472170183961194
115,36.19417,-78.58306,3,0.842318679529648,3.26657905544148,2.79155994524298,0.854582086599984,132.21,6.46534,0.8481,3.92024223446729,1.4979457896396,24.6649873569497,0.459580358759002
116,36.18333,-77.87611,3,0.830137182424657,3.26311567419576,3.15805412731006,0.967803302924102,79.77,6.54582,0.7774,5.26206756916406,1.50000001490116,40.067245621006,0.435697466013641
117,35.06417,-77.46139,3,1.00495932679689,3.78279123887748,3.26780060232717,0.863859620045243,21.88,2.57074,0.7118,3.82676062304878,1.50000001490116,59.9072423585615,0.432994800352964
118,35.98722,-79.20611,3,0.748602690443294,3.34620396988364,3.19013757700205,0.953360167435634,182.85,7.73462,0.9156,4.99332332092985,1.4966754736832,24.4063849799773,0.458823478098808
119,35.18278,-79.1775,3,1.34629610415216,3.35506776180698,3.01971446954141,0.900045746889787,106.88,10.48159,0.6906,3.02299760761192,1.50000001490116,71.0000000198682,0.398506666637841
120,34.82889,-77.83222,3,1.12554230043144,3.81036824093087,3.20783753593429,0.841870741382891,31.61,3.14028,0.4232,2.63702849759526,1.50000001490115,62.1613410504535,0.409908982925787
121,36.07139,-81.40306,3,1.72748798068226,3.71566872005476,2.72063859000684,0.732206984794584,551.06,56.42993,1.0,5.03187822284585,0.906177693311326,39.9708169829452,0.440771790153861
122,36.175,-81.16889,3,1.36802783636457,3.58283504449008,2.94495300479124,0.821961649984469,454.02,35.95807,0.9831,4.92925238222501,1.30607861664149,33.9785290433423,0.447660966263866
123,36.25028,-81.04444,3,1.33259241011631,3.55881587953457,2.79970703627652,0.786696230163691,460.03,35.93547,0.901,4.90181182235316,1.24536400392802,37.3022729873295,0.441971010676891
124,36.31139,-80.80722,3,1.43119097916837,3.44035318275154,2.86083683778234,0.831553240558369,405.86,23.71832,0.8821,4.71433794550922,1.26174977625745,34.8156970760086,0.439587232839745
125,36.00056,-80.74556,3,1.13558930595819,3.49772073921971,2.85434324435318,0.816058072432033,336.82,18.17467,0.7055,3.85140129809756,1.50000001490116,31.0881765348755,0.446813635467312
126,35.33472,-80.33556,3,0.961206213802243,3.23351813826146,3.07863812457221,0.95210170252129,190.23,9.32187,0.3877,3.13798726622954,1.07345295903347,15.9171336875231,0.468347472541927
127,35.38722,-79.83139,3,0.944217755120238,3.24067624914442,2.93767863107461,0.90650173149823,195.23,8.97028,0.8588,4.7566050003026,1.42562644821061,23.2965225569368,0.460181293424618
128,35.68583,-82.06028,3,1.75311155928819,3.981318275154,2.76627763175907,0.69481449122579,602.18,65.11037,0.9861,4.94385882074169,1.18421254992371,40.5186359931733,0.439667123054701
129,35.83361,-81.71194,3,1.70940386345331,3.72775496235455,2.76834253251198,0.742629963736516,529.42,43.76522,0.9821,5.22739207116308,1.27603708108877,43.1295960225553,0.433987075835089
130,35.68444,-81.40333,3,1.40370141368509,3.70449828884326,2.91763767282683,0.787593203002362,399.35,27.07084,0.6406,5.02399886715795,1.50000001490116,37.1905940707889,0.436002857984283
131,35.59069,-81.56704,3,1.6829943325033,4.04584941820671,2.81041832991102,0.694642345625586,411.33,33.1444,0.9465,5.15514869581162,1.50000001490116,37.1473971437396,0.437797943796851
132,35.42345,-82.1115,3,1.51983772805052,3.82159753593429,2.99409058179329,0.78346569821652,403.91,39.54624,0.9755,5.14733181143106,1.17191799121664,39.7779091372103,0.439314424972062
133,35.49306,-81.68222,3,1.30255850988526,3.77346201232033,3.10972069815195,0.824102823348621,414.31,40.11642,0.9009,5.15563251354322,1.50000001490116,37.4979995031803,0.438150621596746
134,34.81398,-83.30599,3,2.91605077386392,5.37447775496235,2.81164224503765,0.523147061580375,705.59,47.86459,0.9731,5.5136802990831,1.3101613319676,34.9909374266273,0.431476658637712
135,34.89037,-83.53044,3,2.86573127964186,5.21309240246407,2.81214142368241,0.539438246357037,797.91,59.8088,0.9777,4.96105305591515,1.50000001490116,37.2321470481298,0.427656991819368
136,33.68263,-82.85792,3,0.717461918206189,3.27406570841889,3.02470223134839,0.923836752442295,167.93,7.49879,0.8688,4.67935755669617,1.50000001490116,36.6285574923572,0.438302913000851
137,33.7293,-82.18179,3,0.573991447278042,3.32446680355921,3.90583292265572,1.17487499603669,142.19,7.2448,0.8727,4.76769504611559,1.36878049909613,24.2930917361569,0.457560711936716
138,32.93766,-81.81539,3,0.806627673257113,3.31921834360027,3.60322032854209,1.08556291136719,83.45,5.25896,0.45,2.73026217962683,1.50000001490116,63.4465547130414,0.408382628891573
139,32.16798,-81.48817,3,0.717314011448748,3.34136481861739,3.16501875427789,0.947223343180927,34.93,2.40016,0.6165,2.54187446492095,1.50000001490116,70.5191843302998,0.399760805843775
140,33.09985,-83.72351,3,0.739885597472265,3.3718726899384,4.01767518138261,1.19152635666562,159.45,7.25507,0.927,5.51153795359543,1.50000001490117,37.5340006730671,0.438165887432496
141,32.23944,-83.50167,3,0.881182557117002,3.35439835728953,3.15870158795346,0.941659651451117,113.08,4.53352,0.1516,2.40889726818858,1.50000001490116,58.9576596656364,0.412255772974042
142,31.99139,-82.92194,3,0.874904879535617,3.40909787816564,3.18906409308693,0.935456888319936,83.53,5.30253,0.4884,2.70554720673749,1.50000001490116,67.1195675536244,0.404011286582183
143,33.25236,-83.48128,3,0.762009321284306,3.35912388774812,3.14240887063655,0.935484660776579,176.01,7.55177,0.8252,4.54554270289662,1.50000001490116,39.3200247170905,0.435303742680067
144,30.35885,-82.0815,3,0.760262706619987,3.71943189596167,3.40487262149213,0.915428139762131,38.71,2.187,0.9529,4.25283157719909,1.50000001490116,72.562578177968,0.442658190399664
145,27.56865,-80.79617,3,1.14316279877417,3.78349486652977,3.49840039698836,0.924647850836679,21.9,0.94602,0.1387,1.94524322399072,1.50000001490116,90.2847955271391,0.375515823517344
146,28.87453,-81.48938,3,0.492073766411101,3.74350171115674,4.12421270362765,1.1016991634694,26.25,3.67575,0.6142,2.87110471363333,1.50000001490116,77.354290458786,0.453899121864969
147,29.97941,-81.85204,3,0.889769394194941,3.75599041752224,3.8102220807666,1.01443871182188,41.45,4.14377,0.8235,3.57395982807049,1.50000001490116,85.9711817291801,0.40383780578322
148,30.1133,-81.90649,3,0.954111828241013,3.70322108145106,3.28683586584531,0.887561340128634,34.57,4.00959,0.8293,3.41958334943505,1.50000001490116,86.4217848118997,0.380082673699675
149,27.37504,-81.79647,3,0.705923943702868,3.68024640657084,3.50799752224504,0.953196371846661,31.23,1.71633,0.1676,2.05790350985673,1.50000001490116,86.1626970131333,0.391853327969374
